node,num_cpus,num_gpus,CPU_GEN,GPU_SKU,IB,CPU_FRQ,GPU_GEN,CLASS,CPU_SKU,CPU_MNF,GPU_MEM,GPU_CC,GPU_BRD
sh04-10n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n14,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n15,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-11n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n14,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n15,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-12n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n14,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n15,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-13n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-14n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-14n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-14n14,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-14n15,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-14n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-15n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-15n05,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-15n09,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-15n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-15n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-15n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-15n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-16n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-16n05,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-16n09,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-16n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-16n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-16n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-16n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-17n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-17n05,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-17n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-17n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-17n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-17n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-18n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-18n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-18n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
